cluster,intracluster_corr,cluster_size,cluster_gene_size,cluster_member,rest_count,stim8hr_count,stim48hr_count,cluster_member_with_condition,complex_corum,overlap_genes_corum,overlap_fraction_corum,raw_p_value_corum,complex_size_corum,overlap_size_corum,cluster_size_corum,fdr_corum,complex_stringdb,overlap_genes_stringdb,overlap_fraction_stringdb,raw_p_value_stringdb,complex_size_stringdb,overlap_size_stringdb,cluster_size_stringdb,fdr_stringdb,best_described_by,complex_kegg,overlap_genes_kegg,overlap_fraction_kegg,raw_p_value_kegg,complex_size_kegg,overlap_size_kegg,cluster_size_kegg,fdr_kegg,complex_reactome,overlap_genes_reactome,overlap_fraction_reactome,raw_p_value_reactome,complex_size_reactome,overlap_size_reactome,cluster_size_reactome,fdr_reactome,corr_rest,corr_stim8hr,corr_stim48hr,corr_shared,condition_specificity
68,0.3105159307942231,22,22,"['FAM98B', 'SSB', 'MARS1', 'RTRAF', 'SLC38A6', 'WARS1', 'ALDH18A1', 'LAGE3', 'ADAT2', 'OXA1L', 'GFER', 'EIF1', 'ADAT3', 'TSEN2', 'THG1L', 'DDX1', 'SLC7A11', 'TRMT61A', 'ZNF703', 'METTL1', 'APEX1', 'TRMT6']",0,22,0,"['FAM98B_Stim8hr', 'SSB_Stim8hr', 'MARS1_Stim8hr', 'RTRAF_Stim8hr', 'SLC38A6_Stim8hr', 'WARS1_Stim8hr', 'ALDH18A1_Stim8hr', 'LAGE3_Stim8hr', 'ADAT2_Stim8hr', 'OXA1L_Stim8hr', 'GFER_Stim8hr', 'EIF1_Stim8hr', 'ADAT3_Stim8hr', 'TSEN2_Stim8hr', 'THG1L_Stim8hr', 'DDX1_Stim8hr', 'SLC7A11_Stim8hr', 'TRMT61A_Stim8hr', 'ZNF703_Stim8hr', 'METTL1_Stim8hr', 'APEX1_Stim8hr', 'TRMT6_Stim8hr']",tRNA Splicing Ligase Complex,"['RTRAF', 'DDX1', 'FAM98B']",0.13636363636363635,1.416260841288997e-05,5,3,22,0.09546505113747991,CL:1270,"['TRMT61A', 'ADAT3', 'ADAT2', 'TRMT6', 'METTL1']",0.22727272727272727,6.5023344004842435e-06,25,5,22,0.026262065052268295,"tRNA methylation, and MafB19-like deaminase",KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,"['WARS1', 'MARS1']",0.09090909090909091,0.08297029704426828,41,2,22,1.0,REACTOME_TRNA_PROCESSING,"['DDX1', 'TRMT61A', 'ADAT3', 'ADAT2', 'THG1L', 'TRMT6', 'RTRAF', 'LAGE3', 'METTL1', 'TSEN2', 'FAM98B']",0.5,9.38123006572217e-09,112,11,22,9.03717345306181e-05,0.2008524514534758,0.3253024036891861,0.1320160888139716,0.1119239886204862,across_condition
69,0.07989145927364916,9,7,"['KEAP1', 'CREB1', 'PCBP1', 'DHX9', 'MYO18A', 'IPO9', 'TIMM9']",7,1,1,"['KEAP1_Rest', 'CREB1_Stim8hr', 'CREB1_Stim48hr', 'PCBP1_Rest', 'DHX9_Rest', 'MYO18A_Rest', 'IPO9_Rest', 'TIMM9_Rest', 'CREB1_Rest']","Spliceosome, A complex","['DHX9', 'PCBP1']",0.2857142857142857,0.061855677042672995,112,2,7,1.0,CL:2330,"['DHX9', 'PCBP1']",0.2857142857142857,0.022548780262280885,65,2,7,1.0,"mRNA processing, and K Homology domain, type 1",KEGG_ABC_TRANSPORTERS,[],0.0,1.0,44,0,7,1.0,REACTOME_2_LTR_CIRCLE_FORMATION,[],0.0,1.0,7,0,7,1.0,0.0759058585794552,0.0624002651967909,0.0370983170731431,0.035659291108161,across_condition
70,0.17835730331044183,4,3,"['CNOT11', 'CNOT10', 'EIF3K']",2,2,0,"['CNOT11_Rest', 'CNOT11_Stim8hr', 'CNOT10_Stim8hr', 'EIF3K_Rest']",CCR4-NOT complex,"['CNOT11', 'CNOT10']",0.6666666666666666,4.848204919254395e-05,8,2,3,0.2644109591403944,CL:2932,"['CNOT11', 'CNOT10']",0.6666666666666666,2.5991204905002656e-05,6,2,3,0.08462965939907742,CCR4-NOT complex,KEGG_ABC_TRANSPORTERS,[],0.0,1.0,44,0,3,1.0,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN,"['CNOT11', 'CNOT10']",0.6666666666666666,0.000361915620725355,21,2,3,0.7115150312964339,0.1714886737183225,0.2349740117686853,0.1512145847717939,0.1394227529502588,across_condition
71,0.24238216897166404,7,3,"['ERN1', 'ZC3H12A', 'XBP1']",2,3,2,"['ERN1_Stim48hr', 'ERN1_Rest', 'ZC3H12A_Stim8hr', 'ERN1_Stim8hr', 'XBP1_Rest', 'XBP1_Stim48hr', 'XBP1_Stim8hr']",BCL6-HDAC4 complex,[],0.0,1.0,2,0,3,1.0,CL:1545,"['XBP1', 'ERN1']",0.6666666666666666,0.00029491565522464026,19,2,3,0.6657817504792943,"Photodynamic therapy-induced unfolded protein response, and IRE1-TRAF2-ASK1 complex",KEGG_ABC_TRANSPORTERS,[],0.0,1.0,44,0,3,1.0,REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES,"['XBP1', 'ERN1']",0.6666666666666666,0.002089055935743988,50,2,3,1.0,0.0925984395823718,0.1419597644522759,0.1300272210587643,0.1454274789369168,across_condition
72,0.18615486961846156,4,4,"['RTTN', 'CCAR1', 'EIF3L', 'BRD7']",4,0,0,"['RTTN_Rest', 'CCAR1_Rest', 'EIF3L_Rest', 'BRD7_Rest']",BCL6-HDAC4 complex,[],0.0,1.0,2,0,4,1.0,CL:39184,[],0.0,1.0,7,0,4,1.0,"mixed, incl. Protein FAM81, and Bacterial Ig-like domain 2",KEGG_ABC_TRANSPORTERS,[],0.0,1.0,44,0,4,1.0,REACTOME_2_LTR_CIRCLE_FORMATION,[],0.0,1.0,7,0,4,1.0,0.2482064928246154,0.0750502611665297,0.0341986184837755,0.0353908606307542,Rest
73,0.11787132013372717,7,3,"['PRRC2A', 'EIF4A1', 'EIF3H']",2,3,2,"['PRRC2A_Stim8hr', 'EIF4A1_Stim8hr', 'EIF3H_Rest', 'EIF3H_Stim48hr', 'EIF4A1_Rest', 'PRRC2A_Stim48hr', 'EIF3H_Stim8hr']",BCL6-HDAC4 complex,[],0.0,1.0,2,0,3,1.0,CL:455,"['EIF3H', 'EIF4A1']",0.6666666666666666,0.0006036048745865057,27,2,3,1.0,"Eukaryotic 43S preinitiation complex, and Eukaryotic translation initiation factor 4F complex",KEGG_ABC_TRANSPORTERS,[],0.0,1.0,44,0,3,1.0,REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,"['EIF3H', 'EIF4A1']",0.6666666666666666,0.0030074523125830995,60,2,3,1.0,0.0414951162538763,0.0739459533948694,0.1033541624538443,0.0538464824512436,across_condition
74,0.2605035441514106,11,11,"['DRAP1', 'HSDL2', 'WDR54', 'MMAB', 'FBXL15', 'DEFA6', 'CARD6', 'DCAKD', 'FHL1', 'H2BC10', 'UBE2E2']",0,0,11,"['DRAP1_Stim48hr', 'HSDL2_Stim48hr', 'WDR54_Stim48hr', 'MMAB_Stim48hr', 'FBXL15_Stim48hr', 'DEFA6_Stim48hr', 'CARD6_Stim48hr', 'DCAKD_Stim48hr', 'FHL1_Stim48hr', 'H2BC10_Stim48hr', 'UBE2E2_Stim48hr']",BCL6-HDAC4 complex,[],0.0,1.0,2,0,11,1.0,CL:39184,[],0.0,1.0,7,0,11,1.0,"mixed, incl. Protein FAM81, and Bacterial Ig-like domain 2",KEGG_ABC_TRANSPORTERS,[],0.0,1.0,44,0,11,1.0,REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS,"['MMAB', 'DCAKD']",0.18181818181818182,0.16575111281977634,125,2,11,1.0,0.225857347223547,0.3195608768507796,0.2865538985665516,0.1129028307222261,across_condition
75,0.2476707866583321,4,4,"['PTPA', 'ENO3', 'UGDH', 'RASA2']",4,0,0,"['PTPA_Rest', 'ENO3_Rest', 'UGDH_Rest', 'RASA2_Rest']",BCL6-HDAC4 complex,[],0.0,1.0,2,0,4,1.0,CL:39184,[],0.0,1.0,7,0,4,1.0,"mixed, incl. Protein FAM81, and Bacterial Ig-like domain 2",KEGG_ABC_TRANSPORTERS,[],0.0,1.0,44,0,4,1.0,REACTOME_2_LTR_CIRCLE_FORMATION,[],0.0,1.0,7,0,4,1.0,0.3302277155444428,0.123083872743121,0.0572155012571709,0.0743553334640211,Rest
76,0.15286554672217703,78,78,"['ADAM19', 'ZNF574', 'SP100', 'NKX2-3', 'RRM2B', 'DIS3', 'YTHDF2', 'CNOT10', 'UBE2N', 'NXT1', 'PLEKHA5', 'HMGN5', 'SINHCAF', 'YME1L1', 'RASGRP1', 'PACS2', 'DDX42', 'DNTTIP1', 'SRRD', 'POGZ', 'BLZF1', 'POLDIP3', 'ZNF92', 'ADNP2', 'PRPF39', 'EMC7', 'PSMF1', 'TRIP12', 'ZNF641', 'SCAP', 'DEK', 'RNFT2', 'PHF8', 'LTB4R', 'LZTS1', 'DDX39B', 'ING3', 'ARHGAP30', 'PCBP1', 'TMEM167A', 'PPP1R2', 'EIF4B', 'HAX1', 'ACYP2', 'MBTPS1', 'EIF3L', 'TARDBP', 'PDLIM2', 'NCDN', 'EZH2', 'EMC3', 'DGKZ', 'SCD', 'ACSL1', 'AEBP2', 'DDX17', 'CD5', 'MAPRE3', 'PPCDC', 'KHDRBS1', 'UBAP2L', 'RBM5', 'PPIH', 'PELO', 'E2F4', 'EMC4', 'TIPRL', 'EMC6', 'EMC2', 'GTF3C5', 'TFG', 'MMGT1', 'TPST2', 'ZC3HC1', 'EXOC7', 'CNOT4', 'SPRING1', 'EXOC1']",0,0,78,"['ADAM19_Stim48hr', 'ZNF574_Stim48hr', 'SP100_Stim48hr', 'NKX2-3_Stim48hr', 'RRM2B_Stim48hr', 'DIS3_Stim48hr', 'YTHDF2_Stim48hr', 'CNOT10_Stim48hr', 'UBE2N_Stim48hr', 'NXT1_Stim48hr', 'PLEKHA5_Stim48hr', 'HMGN5_Stim48hr', 'SINHCAF_Stim48hr', 'YME1L1_Stim48hr', 'RASGRP1_Stim48hr', 'PACS2_Stim48hr', 'DDX42_Stim48hr', 'DNTTIP1_Stim48hr', 'SRRD_Stim48hr', 'POGZ_Stim48hr', 'BLZF1_Stim48hr', 'POLDIP3_Stim48hr', 'ZNF92_Stim48hr', 'ADNP2_Stim48hr', 'PRPF39_Stim48hr', 'EMC7_Stim48hr', 'PSMF1_Stim48hr', 'TRIP12_Stim48hr', 'ZNF641_Stim48hr', 'SCAP_Stim48hr', 'DEK_Stim48hr', 'RNFT2_Stim48hr', 'PHF8_Stim48hr', 'LTB4R_Stim48hr', 'LZTS1_Stim48hr', 'DDX39B_Stim48hr', 'ING3_Stim48hr', 'ARHGAP30_Stim48hr', 'PCBP1_Stim48hr', 'TMEM167A_Stim48hr', 'PPP1R2_Stim48hr', 'EIF4B_Stim48hr', 'HAX1_Stim48hr', 'ACYP2_Stim48hr', 'MBTPS1_Stim48hr', 'EIF3L_Stim48hr', 'TARDBP_Stim48hr', 'PDLIM2_Stim48hr', 'NCDN_Stim48hr', 'EZH2_Stim48hr', 'EMC3_Stim48hr', 'DGKZ_Stim48hr', 'SCD_Stim48hr', 'ACSL1_Stim48hr', 'AEBP2_Stim48hr', 'DDX17_Stim48hr', 'CD5_Stim48hr', 'MAPRE3_Stim48hr', 'PPCDC_Stim48hr', 'KHDRBS1_Stim48hr', 'UBAP2L_Stim48hr', 'RBM5_Stim48hr', 'PPIH_Stim48hr', 'PELO_Stim48hr', 'E2F4_Stim48hr', 'EMC4_Stim48hr', 'TIPRL_Stim48hr', 'EMC6_Stim48hr', 'EMC2_Stim48hr', 'GTF3C5_Stim48hr', 'TFG_Stim48hr', 'MMGT1_Stim48hr', 'TPST2_Stim48hr', 'ZC3HC1_Stim48hr', 'EXOC7_Stim48hr', 'CNOT4_Stim48hr', 'SPRING1_Stim48hr', 'EXOC1_Stim48hr']",ER membrane protein complex (EMC8),"['EMC2', 'MMGT1', 'EMC4', 'EMC7', 'EMC3', 'EMC6']",0.07692307692307693,3.4168504025190807e-07,9,6,78,0.004361333282825616,CL:1721,"['EMC2', 'MMGT1', 'EMC4', 'EMC7', 'EMC6']",0.0641025641025641,6.639480568441231e-07,6,5,78,0.0037309189857281586,EMC complex,KEGG_RNA_DEGRADATION,"['CNOT4', 'DIS3', 'CNOT10']",0.038461538461538464,0.4539956113315763,59,3,78,1.0,REACTOME_DEADENYLATION_OF_MRNA,"['EIF4B', 'CNOT4', 'CNOT10']",0.038461538461538464,0.08413518258510931,25,3,78,1.0,0.0336345215806917,0.0379362403094171,0.1548508135627248,0.0238505520534012,Stim48hr
77,0.2526923063307876,84,84,"['TIMM10', 'HOXC10', 'TMEM33', 'GCN1', 'DDIT4', 'RASL11A', 'RIPK1', 'SMAD3', 'NSUN6', 'SLTM', 'FRS3', 'ATG9A', 'WNT9A', 'PMPCB', 'MAU2', 'UTP23', 'ADCY4', 'BZW2', 'SRSF6', 'FKBP2', 'H3C11', 'RIC8A', 'ZNF785', 'RP9', 'KAT7', 'AKR1C1', 'ST7L', 'LBH', 'NRBP1', 'GGA3', 'DSEL', 'DDA1', 'RXRG', 'SP3', 'NKX2-2', 'LRRC8A', 'RC3H1', 'SLC4A7', 'ORC6', 'PDCD10', 'ITPR1', 'GNAS', 'DOP1B', 'UBA5', 'PAN3', 'PARK7', 'FN3K', 'ARID2', 'HNRNPD', 'DCK', 'RB1CC1', 'SLC25A27', 'GOLGA8N', 'SBDS', 'RXRB', 'CTH', 'INSIG1', 'GDF11', 'MBD2', 'ZC3H12A', 'UBE2V2', 'TSC1', 'DAPK2', 'NIPBL', 'JOSD2', 'BMP8A', 'MOV10', 'SERGEF', 'TSC2', 'PDCL', 'CBFB', 'THRA', 'EIF3K', 'TM2D1', 'EXOSC6', 'SRA1', 'PSMC1', 'ATG14', 'TTC4', 'RAF1', 'PTPN1', 'TP53', 'ZCWPW1', 'ARL1']",0,0,84,"['TIMM10_Stim48hr', 'HOXC10_Stim48hr', 'TMEM33_Stim48hr', 'GCN1_Stim48hr', 'DDIT4_Stim48hr', 'RASL11A_Stim48hr', 'RIPK1_Stim48hr', 'SMAD3_Stim48hr', 'NSUN6_Stim48hr', 'SLTM_Stim48hr', 'FRS3_Stim48hr', 'ATG9A_Stim48hr', 'WNT9A_Stim48hr', 'PMPCB_Stim48hr', 'MAU2_Stim48hr', 'UTP23_Stim48hr', 'ADCY4_Stim48hr', 'BZW2_Stim48hr', 'SRSF6_Stim48hr', 'FKBP2_Stim48hr', 'H3C11_Stim48hr', 'RIC8A_Stim48hr', 'ZNF785_Stim48hr', 'RP9_Stim48hr', 'KAT7_Stim48hr', 'AKR1C1_Stim48hr', 'ST7L_Stim48hr', 'LBH_Stim48hr', 'NRBP1_Stim48hr', 'GGA3_Stim48hr', 'DSEL_Stim48hr', 'DDA1_Stim48hr', 'RXRG_Stim48hr', 'SP3_Stim48hr', 'NKX2-2_Stim48hr', 'LRRC8A_Stim48hr', 'RC3H1_Stim48hr', 'SLC4A7_Stim48hr', 'ORC6_Stim48hr', 'PDCD10_Stim48hr', 'ITPR1_Stim48hr', 'GNAS_Stim48hr', 'DOP1B_Stim48hr', 'UBA5_Stim48hr', 'PAN3_Stim48hr', 'PARK7_Stim48hr', 'FN3K_Stim48hr', 'ARID2_Stim48hr', 'HNRNPD_Stim48hr', 'DCK_Stim48hr', 'RB1CC1_Stim48hr', 'SLC25A27_Stim48hr', 'GOLGA8N_Stim48hr', 'SBDS_Stim48hr', 'RXRB_Stim48hr', 'CTH_Stim48hr', 'INSIG1_Stim48hr', 'GDF11_Stim48hr', 'MBD2_Stim48hr', 'ZC3H12A_Stim48hr', 'UBE2V2_Stim48hr', 'TSC1_Stim48hr', 'DAPK2_Stim48hr', 'NIPBL_Stim48hr', 'JOSD2_Stim48hr', 'BMP8A_Stim48hr', 'MOV10_Stim48hr', 'SERGEF_Stim48hr', 'TSC2_Stim48hr', 'PDCL_Stim48hr', 'CBFB_Stim48hr', 'THRA_Stim48hr', 'EIF3K_Stim48hr', 'TM2D1_Stim48hr', 'EXOSC6_Stim48hr', 'SRA1_Stim48hr', 'PSMC1_Stim48hr', 'ATG14_Stim48hr', 'TTC4_Stim48hr', 'RAF1_Stim48hr', 'PTPN1_Stim48hr', 'TP53_Stim48hr', 'ZCWPW1_Stim48hr', 'ARL1_Stim48hr']",TSC1-TSC2 complex,"['TSC2', 'TSC1']",0.023809523809523808,0.0020163459369414703,2,2,84,1.0,CL:14652,"['TSC2', 'TSC1']",0.023809523809523808,0.03650783716423221,7,2,84,1.0,"TSC1-TSC2 complex, and Ribosomal S6 kinase, N-terminal catalytic domain",KEGG_THYROID_CANCER,"['RXRB', 'RXRG', 'TP53']",0.03571428571428571,0.13998152858031343,29,3,84,1.0,REACTOME_RUNX3_REGULATES_CDKN1A_TRANSCRIPTION,"['SMAD3', 'TP53']",0.023809523809523808,0.03650783716423221,7,2,84,1.0,0.0440333656166329,0.0353897457441527,0.2557367919492308,0.0413393316452892,Stim48hr
78,0.2642396629455101,32,31,"['ZNF148', 'PCBP2', 'HPS1', 'MLKL', 'RAB21', 'LAT2', 'DAP', 'PUM1', 'HSPH1', 'INSR', 'ZMYM2', 'RAD50', 'ZNF649', 'IGF2', 'ZMAT1', 'ATM', 'TNNC1', 'MPG', 'SEC14L2', 'CCDC12', 'UBXN1', 'CLDN5', 'TMEM86A', 'KPNA1', 'SMIM7', 'SHLD1', 'RHOF', 'NAA40', 'IL4I1', 'IL21', 'USP28']",0,1,31,"['ZNF148_Stim48hr', 'PCBP2_Stim48hr', 'HPS1_Stim48hr', 'MLKL_Stim48hr', 'RAB21_Stim48hr', 'LAT2_Stim48hr', 'DAP_Stim48hr', 'PUM1_Stim48hr', 'HSPH1_Stim48hr', 'INSR_Stim48hr', 'ZMYM2_Stim48hr', 'RAD50_Stim48hr', 'ZNF649_Stim48hr', 'IGF2_Stim48hr', 'ZMAT1_Stim48hr', 'ATM_Stim48hr', 'TNNC1_Stim48hr', 'MPG_Stim48hr', 'SEC14L2_Stim48hr', 'CCDC12_Stim48hr', 'UBXN1_Stim48hr', 'CLDN5_Stim48hr', 'TMEM86A_Stim48hr', 'KPNA1_Stim48hr', 'SMIM7_Stim48hr', 'SHLD1_Stim48hr', 'RHOF_Stim48hr', 'NAA40_Stim48hr', 'IL4I1_Stim48hr', 'IL21_Stim48hr', 'USP28_Stim48hr', 'ZNF148_Stim8hr']",MDC1-MRN-ATM-FANCD2 complex,"['ATM', 'RAD50']",0.06451612903225806,0.003869333298748863,6,2,31,1.0,CL:6195,"['ATM', 'RAD50']",0.06451612903225806,0.015995496269733823,12,2,31,1.0,"BRCA1-C complex, and NIPBL role in DNA damage - Cornelia de Lange syndrome",KEGG_ABC_TRANSPORTERS,[],0.0,1.0,44,0,31,1.0,REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS,"['ATM', 'RAD50']",0.06451612903225806,0.003869333298748863,6,2,31,1.0,0.1522707150133548,0.1720027158035769,0.278448779140846,0.121569601813637,across_condition
79,0.1776838155464484,6,6,"['IRF4', 'BATF', 'IPMK', 'NUP188', 'STAT3', 'JUNB']",0,6,0,"['IRF4_Stim8hr', 'BATF_Stim8hr', 'IPMK_Stim8hr', 'NUP188_Stim8hr', 'STAT3_Stim8hr', 'JUNB_Stim8hr']",BCL6-HDAC4 complex,[],0.0,1.0,2,0,6,1.0,CL:20735,"['BATF', 'IRF4']",0.3333333333333333,8.638875482571836e-05,5,2,6,0.2401119705700309,"T-helper 17 cell lineage commitment, and Regulation of TP53 Expression",KEGG_ABC_TRANSPORTERS,[],0.0,1.0,44,0,6,1.0,REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER,"['STAT3', 'IRF4', 'JUNB']",0.5,0.00011757422628465467,35,3,6,0.263400445431779,0.3049198655601638,0.213220578655738,0.1840106580742359,0.0993039001064604,across_condition
80,0.12622695219907348,43,41,"['FAM20B', 'BRD1', 'ZC3H10', 'RPS19', 'MSL2', 'SND1', 'ARID1A', 'IBA57', 'KLF2', 'IRF2', 'UGDH', 'TBX21', 'EXOC4', 'PGAM1', 'TFAP4', 'GOLGA8A', 'FLI1', 'MBTPS1', 'LRRC25', 'YY1', 'STAT5B', 'GET3', 'EGR2', 'RASA2', 'GNAS', 'IMMP1L', 'FBXO11', 'BCL3', 'CERT1', 'FLAD1', 'MLST8', 'GET1', 'OGT', 'PMVK', 'BHLHE40', 'EXOC7', 'CNOT4', 'EIPR1', 'CUL4B', 'ITSN1', 'GJC1']",1,41,1,"['FAM20B_Stim8hr', 'BRD1_Stim8hr', 'ZC3H10_Stim8hr', 'RPS19_Stim8hr', 'MSL2_Stim8hr', 'SND1_Stim8hr', 'ARID1A_Stim8hr', 'IBA57_Stim8hr', 'KLF2_Stim8hr', 'IRF2_Stim8hr', 'UGDH_Stim8hr', 'TBX21_Stim8hr', 'EXOC4_Stim8hr', 'PGAM1_Stim8hr', 'TFAP4_Stim8hr', 'GOLGA8A_Stim8hr', 'FLI1_Stim8hr', 'MBTPS1_Stim8hr', 'LRRC25_Stim8hr', 'YY1_Stim8hr', 'STAT5B_Stim8hr', 'GET3_Stim8hr', 'EGR2_Stim8hr', 'IRF2_Rest', 'RASA2_Stim8hr', 'GNAS_Stim8hr', 'IMMP1L_Stim8hr', 'FBXO11_Stim8hr', 'BCL3_Stim8hr', 'CERT1_Stim8hr', 'FLAD1_Stim8hr', 'MLST8_Stim8hr', 'GET1_Stim8hr', 'OGT_Stim8hr', 'PMVK_Stim8hr', 'BHLHE40_Stim8hr', 'EXOC7_Stim8hr', 'CNOT4_Stim8hr', 'EIPR1_Stim8hr', 'FBXO11_Stim48hr', 'CUL4B_Stim8hr', 'ITSN1_Stim8hr', 'GJC1_Stim8hr']",Exocyst complex,"['EXOC7', 'EXOC4']",0.04878048780487805,0.01220719917936567,8,2,41,1.0,CL:13584,"['EXOC7', 'EXOC4']",0.04878048780487805,0.00928441890774975,7,2,41,1.0,Vesicle tethering involved in exocytosis,KEGG_ABC_TRANSPORTERS,[],0.0,1.0,44,0,41,1.0,REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM,"['EXOC7', 'EXOC4']",0.04878048780487805,0.07646822738215246,21,2,41,1.0,0.1474289437891845,0.135667813986551,0.0433634980812287,0.0428723570484389,Rest_Stim8hr
81,0.3197988494779283,10,4,"['SMARCA4', 'SMARCB1', 'SMARCC1', 'SMARCE1']",2,4,4,"['SMARCA4_Stim48hr', 'SMARCB1_Rest', 'SMARCA4_Stim8hr', 'SMARCC1_Stim8hr', 'SMARCE1_Stim48hr', 'SMARCC1_Stim48hr', 'SMARCB1_Stim48hr', 'SMARCE1_Stim8hr', 'SMARCB1_Stim8hr', 'SMARCE1_Rest']","PBAF complex, BAF200-specific","['SMARCA4', 'SMARCC1', 'SMARCB1', 'SMARCE1']",1.0,1.4081837692925494e-10,8,4,4,9.124770347946741e-06,CL:5108,"['SMARCA4', 'SMARCC1', 'SMARCB1', 'SMARCE1']",1.0,4.224551307877649e-10,10,4,4,5.45996853097512e-06,npBAF complex,KEGG_ABC_TRANSPORTERS,[],0.0,1.0,44,0,4,1.0,REACTOME_FORMATION_OF_THE_CANONICAL_BAF_CBAF_COMPLEX,"['SMARCA4', 'SMARCC1', 'SMARCB1', 'SMARCE1']",1.0,6.15577476290743e-09,18,4,4,6.976484380562118e-05,0.3515976779083587,0.3731936058371359,0.378375731639229,0.2757169993938273,across_condition
82,0.11358873929894737,7,7,"['KMT2C', 'KDM5C', 'IL2RB', 'ZBTB32', 'HMGXB3', 'TIMP1', 'GJC1']",0,2,5,"['KMT2C_Stim48hr', 'KDM5C_Stim8hr', 'IL2RB_Stim8hr', 'ZBTB32_Stim48hr', 'HMGXB3_Stim48hr', 'TIMP1_Stim48hr', 'GJC1_Stim48hr']",BCL6-HDAC4 complex,[],0.0,1.0,2,0,7,1.0,CL:39184,[],0.0,1.0,7,0,7,1.0,"mixed, incl. Protein FAM81, and Bacterial Ig-like domain 2",KEGG_ABC_TRANSPORTERS,[],0.0,1.0,44,0,7,1.0,REACTOME_2_LTR_CIRCLE_FORMATION,[],0.0,1.0,7,0,7,1.0,0.0342288700077141,0.0567474446318067,0.1670982484949925,0.0510716164924178,Stim48hr
83,0.24650668554964428,6,6,"['EIF4G1', 'GRWD1', 'ZNHIT3', 'TPI1', 'GPALPP1', 'TSR2']",6,0,0,"['EIF4G1_Rest', 'GRWD1_Rest', 'ZNHIT3_Rest', 'TPI1_Rest', 'GPALPP1_Rest', 'TSR2_Rest']",BCL6-HDAC4 complex,[],0.0,1.0,2,0,6,1.0,CL:905,"['GRWD1', 'TSR2']",0.3333333333333333,0.06292689173960019,133,2,6,1.0,"Preribosome, and Ribosome biogenesis",KEGG_ABC_TRANSPORTERS,[],0.0,1.0,44,0,6,1.0,REACTOME_2_LTR_CIRCLE_FORMATION,[],0.0,1.0,7,0,6,1.0,0.2958080226595732,0.2857628946523213,0.3222132584585175,0.1804857363502904,across_condition
84,0.33974968908613906,9,9,"['ANKRD49', 'UBC', 'DUSP12', 'REST', 'TCEAL3', 'DNAJC2', 'TEDC2', 'GMEB2', 'SLC31A1']",9,0,0,"['ANKRD49_Rest', 'UBC_Rest', 'DUSP12_Rest', 'REST_Rest', 'TCEAL3_Rest', 'DNAJC2_Rest', 'TEDC2_Rest', 'GMEB2_Rest', 'SLC31A1_Rest']",BCL6-HDAC4 complex,[],0.0,1.0,2,0,9,1.0,CL:39184,[],0.0,1.0,7,0,9,1.0,"mixed, incl. Protein FAM81, and Bacterial Ig-like domain 2",KEGG_ABC_TRANSPORTERS,[],0.0,1.0,44,0,9,1.0,REACTOME_PTEN_REGULATION,"['REST', 'UBC']",0.2222222222222222,0.11988818343703614,126,2,9,1.0,0.3822184002219064,0.1791547091260751,0.0551051869474986,0.0975353992706171,Rest
85,0.1863166441306737,7,7,"['AKAP17A', 'DMRTA2', 'RBPJ', 'STAT6', 'NR2C2', 'IL4R', 'UQCRC2']",0,0,7,"['AKAP17A_Stim48hr', 'DMRTA2_Stim48hr', 'RBPJ_Stim48hr', 'STAT6_Stim48hr', 'NR2C2_Stim48hr', 'IL4R_Stim48hr', 'UQCRC2_Stim48hr']",BCL6-HDAC4 complex,[],0.0,1.0,2,0,7,1.0,CL:15942,"['IL4R', 'STAT6']",0.2857142857142857,0.05313970786070877,103,2,7,1.0,JAK-STAT signaling pathway,KEGG_JAK_STAT_SIGNALING_PATHWAY,"['IL4R', 'STAT6']",0.2857142857142857,0.10975594867250899,155,2,7,1.0,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,"['IL4R', 'STAT6']",0.2857142857142857,0.06086230669812841,111,2,7,1.0,0.0196490692582565,0.079786296373787,0.2173694181524526,0.0324327901306227,Stim48hr
